,Date,Agar Malwa,Alirajpur,Anuppur,Ashoknagar,Balaghat,Barwani,Betul,Bhind,Bhopal,Burhanpur,Chhatarpur,Chhindwara,Damoh,Datia,Dewas,Dhar,Dindori,Guna,Gwalior,Harda,Hoshangabad,Indore,Jabalpur,Jhabua,Katni,Khandwa,Khargone,Maihar,Mandla,Mandsaur,Mauganj,Morena,Narsinghpur,Neemuch,Niwari,Pandhurna,Panna,Raisen,Rajgarh,Ratlam,Rewa,Sagar,Satna,Sehore,Seoni,Shahdol,Shajapur,Sheopur,Shivpuri,Sidhi,Singrauli,Tikamgarh,Ujjain,Umaria,Vidisha,SUM_PRECTOTCORR
389,2014-06-30,20.41,7.62,105.62,37.37,107.88,11.11,69.61,24.49,35.98,20.94,46.63,61.88,87.91,27.77,12.28,7.25,107.67,37.37,23.32,20.27,36.18,7.56,141.39,7.53,110.19,22.8,11.46,60.53,124.26,15.32,55.43,28.61,112.94,13.55,31.77,56.83,68.64,67.39,28.41,10.02,39.19,54.09,52.91,20.82,134.9,95.91,24.01,23.97,31.17,55.43,72.94,36.96,8.11,95.91,35.98,2666.49
390,2014-07-31,342.3,395.45,283.18,279.73,424.47,320.3,449.75,194.07,443.77,321.12,201.76,453.99,324.29,228.44,382.95,345.62,287.33,279.73,236.23,445.42,495.62,347.98,353.75,345.5,293.09,430.86,321.27,228.46,367.27,294.43,229.73,223.22,385.55,270.89,234.37,401.63,242.38,418.24,341.58,319.1,227.2,354.98,232.7,439.11,391.08,265.7,403.04,256.58,237.93,229.73,241.66,247.32,350.89,265.7,443.77,17772.21
391,2014-08-31,288.24,173.44,303.55,346.0,257.11,167.76,182.6,188.0,246.18,151.12,130.88,184.14,209.5,195.16,208.24,176.84,312.52,346.0,195.94,199.09,220.35,181.95,181.95,182.01,208.11,181.37,168.27,151.82,263.64,272.07,173.85,217.74,179.87,235.72,232.48,156.47,151.61,233.34,297.35,188.94,169.27,284.66,183.66,206.95,201.19,271.7,233.67,315.85,223.48,173.85,242.54,291.63,190.87,271.7,246.18,12048.42
392,2014-09-30,134.54,195.78,207.67,133.94,234.38,168.67,182.87,98.45,132.75,162.69,152.55,175.95,190.45,124.28,171.83,184.84,210.21,133.94,130.28,166.24,144.33,184.66,244.71,193.88,212.86,183.07,169.97,161.68,237.36,145.69,151.69,111.78,215.42,163.07,132.29,160.32,173.38,168.29,124.13,193.63,121.92,153.22,142.33,144.38,241.95,192.5,129.69,102.9,135.69,151.69,154.53,140.03,189.73,192.5,132.75,9090.33
393,2014-10-31,6.83,10.59,141.44,7.97,90.36,13.24,18.41,6.21,16.93,12.59,59.69,17.73,44.99,7.8,15.72,13.08,143.44,7.97,9.82,15.4,17.87,14.54,60.82000000000001,11.97,99.46,13.96,13.8,86.72999999999999,101.73,2.53,96.65,2.82,37.92,2.26,11.24,12.26,67.08,28.46,7.3,8.94,91.17,22.77,95.91,14.98,59.95,130.46,12.05,1.16,14.69,96.65,112.1,14.22,13.69,130.46,16.93,2185.74
394,2014-11-30,0.1,3.73,0.0,0.0,0.09,9.31,1.8,0.0,0.05,11.23,0.0,1.8,0.0,0.0,0.67,3.58,0.0,0.0,0.0,1.98,0.39,3.04,0.04,1.0,0.0,4.41,8.18,0.0,0.04,0.29,0.0,0.0,0.1,0.41,0.0,2.59,0.0,0.04,0.01,0.5,0.0,0.0,0.0,0.59,0.13,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.05,57.09000000000001
395,2014-12-31,21.81,5.66,20.48,45.22,10.82,7.55,15.06,33.19,38.34999999999999,14.47,19.52,10.96,22.24,38.83,15.45,8.25,21.5,45.22,37.68,21.24,23.7,11.67,10.01,9.1,14.83,17.82,11.69,16.79,14.3,8.18,20.93,37.09,12.35,7.579999999999999,40.48,7.07,16.45,35.64,38.33,9.43,24.23,36.88,22.86,26.56,9.23,21.53,33.65,27.85,43.53,20.93,26.23,40.96,11.57,21.53,38.34999999999999,1222.83
396,2015-01-31,32.55,26.09,29.92,28.89,30.11,36.09,38.66,41.01000000000001,35.67,43.21,54.2,37.8,63.59,41.18,47.98,39.97,35.97,28.89,39.3,43.02,47.01,48.2,69.68,39.07,62.86,43.14,44.1,61.46,42.8,28.94,51.24,41.04,65.87,21.8,37.53,27.69,63.93,32.18,25.99,34.03,52.51,43.91,55.67,39.16,55.42,46.36,32.06,29.2,30.4,51.24,48.49,35.95,47.55,46.36,35.67,2312.61
397,2015-02-28,8.549999999999999,0.8500000000000001,9.2,15.5,12.77,2.53,8.17,4.65,8.79,6.71,13.99,14.97,17.79,7.72,3.49,1.74,14.44,15.5,6.96,3.31,6.630000000000001,2.9,21.25,1.39,22.06,4.92,3.93,17.47,16.38,4.36,10.92,8.18,19.55,1.39,10.95,16.07,17.76,7.95,11.72,1.32,10.35,14.49,12.82,3.64,18.35,15.85,6.6,10.42,11.37,10.92,11.69,14.05,2.74,15.85,8.79,552.66
398,2015-03-31,57.11,30.64,47.46,57.79,48.27,41.9,48.46,91.97,51.39,51.64,67.74000000000001,50.08,67.96000000000001,94.94,46.3,39.91,55.65,57.79,91.61,47.56,51.0,45.3,68.82,40.18,63.01000000000001,49.72000000000001,47.1,62.78,57.69,81.38,36.84,97.55,64.25,65.27,84.32,45.49,68.28,48.47,49.01,43.92,49.78,59.72,53.07,46.22,63.81999999999999,55.69,46.71,80.94,80.5,36.84,49.1,71.16,46.05,55.69,51.39,3163.23
399,2015-04-30,10.72,14.44,37.58,11.82,27.16,14.34,30.75,19.7,6.7,40.59,27.48,33.5,18.56,11.61,7.85,12.18,34.64,11.82,14.95,13.67,8.21,12.15,19.51,11.91,29.64,30.07,18.42,36.5,26.95,15.29,45.35,12.17,16.36,14.88,11.24,43.29,29.58,5.93,8.94,12.67,42.78,12.29,41.78,5.92,22.79,37.62,5.53,14.19,12.64,45.35,42.97,13.38,10.22,37.62,6.7,1160.9
400,2015-05-31,3.97,2.24,7.47,5.51,9.48,2.3,16.39,28.25,9.45,5.29,44.52,23.45,16.19,29.19,6.45,1.47,9.280000000000001,5.51,22.71,10.55,11.74,2.29,6.93,1.34,20.42,10.2,2.96,52.31,7.470000000000001,0.9299999999999999,16.87,27.75,7.27,0.36,23.7,28.33,43.21,9.75,5.62,1.2,34.22,8.65,39.68,10.51,8.79,18.44,9.05,10.37,14.57,16.87,24.29,15.8,2.5,18.44,9.45,781.95
401,2015-06-30,159.01,235.55,152.15,149.12,223.72,230.53,269.09,73.59,194.71,220.9,103.44,322.24,121.77,91.07,223.0,231.78,132.58,149.12,85.61,230.97,217.29,239.73,113.24,215.31,114.09,241.52,228.92,123.14,158.49,107.49,120.51,95.25,133.74,95.0,101.35,356.44,116.95,192.46,165.47,177.52,108.0,154.8,122.6,213.91,167.02,127.31,192.25,101.22,104.77,120.51,132.02,118.99,232.13,127.31,194.71,9131.41
402,2015-07-31,450.66,358.41,330.94,405.61,259.01,335.14,363.43,218.93,571.22,271.82,204.14,282.86,350.14,272.15,542.91,415.33,266.95,405.61,256.98,541.62,591.76,474.47,339.48,430.19,286.83,404.6,383.23,221.1,292.59,385.9,294.1,283.51,362.56,313.1,290.69,164.35,244.25,562.38,463.39,393.13,201.67,443.54,233.01,589.33,313.89,269.96,550.84,301.98,298.73,294.1,291.05,322.64,497.82,269.96,571.22,19735.21
403,2015-08-31,318.26,155.26,321.19,341.8,317.08,193.82,409.5,149.5,380.55,333.0,233.46,429.55,312.97,158.57,323.04,224.82,289.34,341.8,170.3,383.47,402.69,279.61,316.46,240.53,303.3,398.86,259.67,296.44,313.82,284.56,253.88,174.25,325.53,251.95,195.49,410.5,289.29,364.19,338.09,246.55,223.25,350.38,271.09,360.41,341.44,291.41,344.83,235.31,226.65,253.88,288.11,265.21,287.95,291.41,380.55,16144.82
404,2015-09-30,31.14,130.84,215.73,36.21,196.7,108.8,121.81,105.49,46.37,136.29,78.55,141.45,66.31,123.71,39.21,67.75,203.27,36.21,91.58,72.79,62.79,43.90000000000001,98.14999999999999,48.79,118.83,115.06,74.66,81.25999999999999,175.22,39.6,68.85,119.42,81.11,40.87,102.8,155.62,77.94,43.74,28.26,43.54,59.46,47.73,81.28999999999999,48.71,127.69,164.21,38.25,54.72,70.64,68.85,123.95,68.87,35.67,164.21,46.37,4871.24
405,2015-10-31,2.28,4.27,29.9,9.74,20.44,8.58,9.54,19.9,11.25,8.36,30.73,14.79,28.87,16.59,4.02,5.029999999999999,34.51,9.74,15.36,6.56,11.42,5.21,32.39,3.2,39.18,7.61,7.45,38.75,28.85,1.73,24.14,14.97,26.43,1.41,15.3,11.95,35.4,7.72,3.68,2.2,26.99,17.66,33.05,5.37,27.35,38.1,4.46,9.29,10.4,24.14,34.01,15.36,3.94,38.1,11.25,908.92
406,2015-11-30,0.0,0.31,0.61,0.0,0.09,0.62,0.0,0.04,0.08,0.1,6.58,0.0,2.69,0.16,0.0,0.16,1.41,0.0,0.05,0.0,0.01,0.04,1.03,0.02,3.78,0.0,0.21,9.07,0.54,0.01,3.2,0.01,0.47,0.02,0.52,0.0,7.119999999999999,0.03,0.0,0.0,5.97,0.8,6.83,0.0,0.29,3.27,0.0,0.04,0.04,3.2,4.08,0.87,0.0,3.27,0.08,67.72
407,2015-12-31,0.45,0.01,3.72,1.1,0.9,0.0,0.07,6.64,0.09000000000000001,0.0,2.38,0.38,0.3,5.73,0.08,0.03,0.74,1.1,4.82,0.0,0.02,0.03,0.03,0.13,0.18,0.0,0.0,0.93,0.29,0.9600000000000001,3.98,5.55,0.1,0.73,4.17,0.24,1.06,0.07,0.29,0.3,2.23,0.36,1.86,0.03,0.16,1.15,0.11,2.8,3.3,3.98,2.95,2.52,0.13,1.15,0.09000000000000001,70.42
408,2016-01-31,11.46,0.23,17.55,11.44,8.370000000000001,0.29,6.82,5.04,16.11,1.07,17.93,7.8,26.12,6.33,11.6,1.27,20.37,11.44,4.22,8.33,13.07,3.66,17.61,2.98,28.86,5.25,1.01,28.87,14.01,5.07,21.49,6.0,14.17,2.28,7.42,4.75,26.01,15.92,12.91,4.08,21.9,18.87,27.78,12.87,12.0,26.34,15.38,3.03,4.43,21.49,26.07,10.23,7.8,26.34,16.11,679.8499999999999
409,2016-02-29,0.01,0.0,6.880000000000001,0.47,6.47,0.03,4.6,0.22,0.2,1.8,4.36,7.449999999999999,1.11,0.21,0.09,0.0,6.77,0.47,0.01,1.12,0.29,0.02,2.25,0.0,2.67,2.74,0.16,2.07,5.35,0.01,1.65,0.0,1.74,0.06,0.51,10.4,2.42,0.14,0.09,0.0,2.41,0.62,1.44,0.21,7.12,4.55,0.11,0.01,0.06,1.65,2.45,0.9,0.0,4.55,0.2,101.12
410,2016-03-31,1.57,0.6799999999999999,32.07,11.48,30.2,0.85,8.25,8.13,5.92,4.58,21.02,12.64,18.09,9.21,2.76,1.04,35.44,11.48,3.51,5.35,5.58,1.56,29.6,1.15,33.13,6.07,1.54,26.61,34.27,0.5800000000000001,24.41,4.61,18.03,0.4,11.74,13.53,23.13,5.0,3.88,1.01,24.24,11.82,25.72,4.48,29.01,32.38,3.9,2.52,4.95,24.41,26.09,15.89,1.63,32.38,5.92,715.44
411,2016-04-30,0.0,0.02,3.71,0.0,3.43,0.19,0.05,0.0,0.02,0.19,0.0,0.39,0.05,0.0,0.0,0.03,2.84,0.0,0.0,0.0,0.03,0.02,0.8899999999999999,0.0,0.32,0.01,0.18,0.0,2.01,0.0,0.05,0.0,0.51,0.0,0.0,0.87,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,1.78,1.33,0.0,0.0,0.0,0.05,0.38,0.0,0.0,1.33,0.02,20.75
412,2016-05-31,13.08,4.5,87.05,20.89,34.68,8.66,10.4,32.57,18.31,8.29,26.43,11.25,43.29,33.8,14.18,10.24,90.08,20.89,25.35,8.21,10.88,13.76,34.63,12.8,45.59,9.18,9.67,29.1,49.67,11.17,19.39,33.72,25.3,10.74,29.68,13.94,34.85,14.15,14.14,13.95,18.22,32.09,22.09,9.87,26.62,63.0,12.35,14.46,18.39,19.39,36.04,25.24,17.8,63.0,18.31,1355.33
413,2016-06-30,89.85,96.61,86.5,108.89,142.92,106.88,122.18,57.74,149.45,142.69,75.58,127.65,117.23,71.25,123.65,121.95,114.67,108.89,71.4,135.08,143.31,122.51,124.36,119.38,98.06,133.27,116.13,58.13,143.48,81.59,45.24,72.97,121.95,75.73,82.82,134.9,81.12,146.44,113.09,103.19,47.64,133.32,48.49,144.18,137.81,89.49,136.53,86.4,83.32000000000001,45.24,56.19,93.13000000000001,118.57,89.49,149.45,5747.98
414,2016-07-31,453.31,262.88,352.92,544.81,384.13,262.54,652.85,347.71,737.15,514.92,578.35,624.97,693.77,312.92,506.7,287.76,361.45,544.81,319.72,703.5699999999999,806.59,361.09,587.53,299.11,464.01,658.18,348.98,587.97,423.78,331.09,435.24,323.84,706.95,289.21,345.43,516.49,642.46,699.96,568.2,299.82,467.08,677.75,488.2,690.02,525.33,400.07,624.75,359.97,367.44,435.24,449.57,429.42,358.96,400.07,737.15,26554.19
415,2016-08-31,574.48,312.3,488.5,430.0,287.99,192.21,313.69,232.77,537.2,204.57,506.7,312.93,498.69,253.18,443.49,307.08,386.85,430.0,291.62,429.33,511.59,295.89,438.86,442.28,506.76,316.05,200.17,569.87,335.56,660.78,440.65,258.28,400.86,713.38,296.12,263.88,556.44,558.9,543.78,556.4,468.45,489.2,523.15,516.27,339.2,462.22,558.63,399.25,345.61,440.65,498.39,356.89,414.37,462.22,537.2,23111.78
416,2016-09-30,58.32,113.73,229.54,33.83,199.94,116.33,145.91,26.38,67.86,174.36,104.15,120.72,81.42999999999999,19.67,112.05,114.03,212.05,33.83,15.04,149.79,93.98,123.15,114.85,102.76,170.22,170.32,132.08,190.81,170.49,62.83,225.94,16.61,88.47,47.39,17.31,130.27,112.92,64.96000000000001,48.55,79.86,219.03,61.58,227.16,112.0,122.5,206.74,71.55,19.07,16.71,225.94,214.64,22.88,107.21,206.74,67.86,6194.339999999999
417,2016-10-31,35.26,51.03,63.58,34.66,28.66,53.27,39.86,20.64,31.58,57.7,10.83,37.12,19.1,29.02,41.26,56.33,39.84,34.66,26.02,39.94,28.64,48.28,7.6,52.31,12.05,47.53,48.11,9.13,20.55,44.16,16.71,26.63,11.13,58.24,31.35,46.23,10.96,37.08,35.34,50.08,9.9,28.27,11.16,41.88,11.33,27.56,41.94,29.98,31.34,16.71,24.22,33.1,42.88,27.56,31.58,1801.88
418,2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2017-01-31,1.88,0.02,5.53,6.11,4.709999999999999,0.0,1.73,17.91,2.11,0.23,2.56,3.72,1.76,15.71,0.76,0.01,4.81,6.11,17.28,1.57,1.92,0.07,4.6,0.09,5.65,1.14,0.04,4.29,4.98,2.64,7.37,18.15,3.63,2.64,11.91,2.38,2.16,2.33,3.38,0.41,6.02,2.47,6.34,1.82,6.18,6.14,2.11,14.41,15.7,7.37,7.109999999999999,7.680000000000001,0.11,6.14,2.11,266.01
421,2017-02-28,1.28,0.0,9.09,4.29,3.3,0.0,4.14,0.06,5.41,0.5,2.13,6.3,7.77,0.22,0.77,0.0,8.7,4.29,0.24,2.43,5.74,0.07,8.32,0.0,6.03,2.48,0.05,2.19,5.99,0.3,2.05,0.24,9.59,0.0,1.16,3.34,3.77,4.25,3.18,0.0,0.83,6.92,1.81,2.25,6.32,6.41,2.57,1.25,1.33,2.05,4.069999999999999,2.87,0.09,6.41,5.41,170.26
422,2017-03-31,3.06,0.01,4.33,5.29,4.79,0.04,0.13,8.219999999999999,3.41,1.3,3.6,0.39,3.61,5.04,0.41,0.0,4.18,5.29,6.9,0.41,1.74,0.03,1.66,0.11,2.47,0.33,0.17,2.31,3.25,5.68,1.32,6.23,1.52,5.529999999999999,3.83,1.02,3.08,2.94,4.07,0.7699999999999999,1.69,4.69,1.4,1.11,1.54,2.94,2.34,6.14,4.85,1.32,1.77,4.470000000000001,0.11,2.94,3.41,149.19
423,2017-04-30,1.22,0.44,0.01,0.0,0.0,0.47,0.0,3.08,0.0,0.03,0.47,0.0,0.0,2.55,1.99,1.59,0.0,0.0,0.56,0.12,0.0,2.16,0.0,2.97,0.0,0.03,0.57,0.02,0.0,1.45,0.63,0.39,0.0,1.89,1.87,0.0,0.04,0.0,0.12,3.3,0.41,0.0,0.13,0.24,0.0,0.0,0.24,0.04,0.17,0.63,0.05,0.22,4.35,0.0,0.0,34.45
424,2017-05-31,15.05,8.25,24.9,11.99,25.66,7.83,8.21,22.33,8.950000000000001,6.85,16.84,15.95,16.91,31.13,10.88,12.15,30.36,11.99,24.48,7.81,7.11,11.63,27.24,12.72,29.42,7.49,8.73,13.34,29.66,11.86,11.22,31.88,19.9,13.51,22.95,21.97,15.88,10.57,13.93,11.75,10.44,13.13,12.74,9.08,25.92,27.21,11.93,13.69,16.01,11.22,17.71,15.84,11.9,27.21,8.950000000000001,884.26
425,2017-06-30,87.73,144.86,206.61,135.79,143.97,133.93,127.06,80.78,159.41,163.52,78.95,139.23,127.58,78.13,129.85,148.65,174.96,135.79,65.63,126.86,143.68,152.64,118.99,137.02,117.19,136.73,142.04,103.59,136.11,88.42,81.1,77.92,140.3,110.27,88.57000000000001,156.05,99.91,146.89,118.87,115.09,83.78,146.76,98.6,131.02,121.8,145.08,129.77,61.46,69.17,81.1,120.6,115.45,140.95,145.08,159.41,6750.7
426,2017-07-31,204.98,402.16,500.89,248.01,403.49,284.82,344.31,155.31,362.44,356.69,327.16,327.62,332.52,161.49,305.91,324.68,397.33,248.01,138.36,407.47,386.48,323.1,384.55,362.33,385.52,389.59,327.88,431.4,408.6,263.35,450.1,163.99,344.98,347.79,157.87,304.79,378.81,338.8,246.92,381.38,421.28,312.41,440.41,370.75,404.83,410.53,302.98,145.6,145.27,450.1,454.22,196.49,309.31,410.53,362.44,18149.03
427,2017-08-31,84.99,191.51,296.86,102.29,224.16,181.36,194.86,216.07,151.38,281.12,158.0,197.37,130.89,199.05,175.71,194.24,231.83,102.29,167.26,241.04,186.95,225.07,180.18,201.36,150.1,249.63,244.85,128.95,213.06,150.68,138.24,210.33,163.02,177.59,139.0,213.33,143.28,134.26,87.60000000000001,199.22,127.46,125.56,124.09,185.0,202.91,182.07,120.41,117.91,123.75,138.24,166.57,109.51,192.49,182.07,151.38,9508.4
428,2017-09-30,135.31,71.69,165.17,140.9,150.85,91.37,190.21,71.51,169.62,188.45,101.4,191.84,167.22,93.14,196.4,100.76,150.91,140.9,87.35,190.85,172.26,152.18,174.0,115.25,115.64,199.93,142.42,92.01,159.71,74.78,69.55,99.89,194.32,62.08,112.59,160.88,118.86,164.97,146.89,118.05,75.45,171.53,77.0,179.9,180.24,113.45,168.89,98.99,110.88,69.55,87.88,121.49,164.68,113.45,169.62,7345.11
429,2017-10-31,3.59,8.12,30.82,1.69,26.85,23.73,52.09,0.35,8.04,44.16,1.91,57.27,3.02,0.4,7.44,11.92,21.96,1.69,0.02,18.6,14.17,13.24,11.42,5.37,8.5,41.93,24.35,3.86,18.19,1.3,6.53,0.02,15.91,0.8099999999999999,0.25,66.22,2.47,7.27,3.39,3.39,3.64,3.82,4.680000000000001,8.48,18.43,14.55,5.67,0.23,0.19,6.53,11.18,0.41,7.660000000000001,14.55,8.04,680.32
430,2017-11-30,0.0,0.0,0.3,0.0,0.05,0.01,0.52,0.0,0.0,0.85,0.0,0.64,0.0,0.0,0.0,0.0,0.04,0.0,0.15,0.06,0.01,0.0,0.08,0.0,0.0,0.41,0.1,0.0,0.04,0.01,0.03,0.01,0.15,0.0,0.0,0.8300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.03,0.0,0.22,0.08,0.03,0.07,0.0,0.0,0.03,0.0,5.0
431,2017-12-31,2.08,8.27,0.0,0.43,0.0,4.03,0.0,6.69,0.04,0.26,0.07,0.0,0.02,5.45,1.21,4.65,0.0,0.43,5.96,0.17,0.01,2.21,0.0,5.11,0.0,0.07,1.57,0.0,0.0,6.16,0.0,6.81,0.0,7.04,2.35,0.0,0.01,0.12,0.63,5.47,0.0,0.09999999999999999,0.0,0.29,0.0,0.0,0.39,3.83,3.04,0.0,0.0,0.8,2.93,0.0,0.04,88.74
432,2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4399999999999999
433,2018-02-28,1.99,0.0,17.33,4.58,31.48,0.02,9.87,3.34,9.41,3.88,13.89,16.54,14.39,2.95,5.01,0.0,20.84,4.58,1.37,8.61,10.27,0.46,28.53,0.01,21.92,7.260000000000001,0.44,16.97,30.87,0.05,13.16,1.65,25.54,0.0,3.79,16.04,14.81,9.8,5.08,0.01,14.36,10.29,17.86,10.08,33.94,19.81,8.61,0.49,1.1,13.16,17.86,5.3,0.63,19.81,9.41,559.45
434,2018-03-31,0.79,0.38,0.9,1.48,0.77,0.98,0.31,0.13,2.27,1.68,0.02,0.38,1.5,0.11,0.87,0.75,0.74,1.48,0.06,0.49,1.32,0.8400000000000001,0.85,0.55,0.43,0.5599999999999999,1.09,0.01,0.75,0.37,0.03,0.1,1.0,0.15,0.25,1.09,0.16,1.79,1.31,0.37,0.0,2.35,0.0,0.98,0.78,0.42,1.42,0.2,0.22,0.03,0.17,0.6,0.78,0.42,2.27,39.74999999999999
435,2018-04-30,1.16,0.19,20.19,4.85,21.45,0.74,5.56,20.19,2.62,1.67,15.29,11.28,9.29,16.8,2.62,1.34,15.92,4.85,12.87,2.01,3.41,3.0,7.03,1.24,9.87,2.83,1.64,9.19,13.74,2.39,7.44,16.08,5.85,2.18,12.69,13.95,12.93,2.35,1.76,0.82,7.78,5.36,5.53,1.95,9.29,11.57,1.82,4.359999999999999,6.3,7.44,7.180000000000001,10.05,2.72,11.57,2.62,396.82
436,2018-05-31,1.29,0.02,35.53,0.22,15.23,0.12,4.54,25.91,0.92,0.17,13.49,14.05,1.84,16.62,1.51,0.23,21.46,0.22,12.96,1.23,2.93,0.78,5.35,0.3,12.59,0.97,0.33,25.67,12.05,2.42,21.36,15.8,4.34,1.47,6.569999999999999,20.08,10.55,0.93,0.5499999999999999,0.42,26.87,0.52,29.5,1.08,8.05,22.35,0.77,4.71,4.66,21.36,28.17,1.43,1.16,22.35,0.92,486.92
437,2018-06-30,70.72,107.77,139.91,82.22,131.09,116.81,164.36,86.05,131.86,186.85,60.0,185.86,86.57000000000001,85.55,121.31,138.35,147.37,82.22,79.75,143.34,139.65,144.51,105.76,151.09,116.91,169.43,144.78,77.85,122.25,79.52000000000001,77.82000000000001,88.41,119.11,72.17,71.8,219.43,65.72,125.1,87.82,141.03,76.28,105.1,86.02,130.53,123.23,132.45,112.24,72.1,64.36,77.82000000000001,103.39,64.12,135.11,132.45,131.86,6215.18
438,2018-07-31,238.58,288.59,409.32,424.38,416.38,168.1,287.52,339.24,491.91,278.5,399.77,311.96,596.56,345.03,339.99,226.24,366.51,424.38,250.86,367.62,449.02,261.67,397.1,282.31,368.59,315.24,215.56,359.35,396.0,255.88,318.57,291.36,424.7,289.29,347.58,291.11,439.93,404.98,301.1,312.22,312.53,577.16,329.9,379.9,381.05,356.9,342.16,192.93,210.53,318.57,361.04,391.89,314.38,356.9,491.91,19010.75
439,2018-08-31,154.77,191.34,306.19,245.85,283.82,171.98,185.82,320.0,268.75,233.02,271.27,185.06,278.24,330.34,203.25,205.31,316.48,245.85,240.88,231.39,274.07,217.22,378.5,211.11,408.43,214.67,198.46,326.84,312.69,178.89,300.89,317.64,305.76,167.84,291.07,160.13,297.91,259.05,204.41,186.05,299.87,255.42,334.23,246.06,309.11,352.1,228.79,157.29,188.81,300.89,338.28,278.25,206.26,352.1,268.75,14197.45
440,2018-09-30,85.8,61.67,116.9,173.41,92.62,59.85,116.98,141.88,135.33,67.73,194.42,119.29,175.04,154.71,78.45,75.12,133.93,173.41,154.92,93.99,129.52,84.77,117.9,82.53,173.37,101.0,67.69,162.59,104.6,142.97,110.73,149.56,125.83,140.3,178.0,99.75,193.17,111.76,107.3,89.9,123.57,176.44,119.42,84.37,92.51,148.5,87.92999999999999,160.51,140.33,110.73,110.57,194.4,86.53,148.5,135.33,6798.329999999999
441,2018-10-31,1.14,1.92,4.109999999999999,0.32,10.08,2.46,0.42,3.21,1.58,0.27,0.76,0.09000000000000001,1.33,0.9099999999999999,3.34,3.35,4.7,0.32,2.54,2.03,1.09,2.91,2.39,2.65,1.92,0.65,1.84,1.8,8.71,0.12,2.57,1.5,0.7200000000000001,0.63,0.2,0.04,1.15,2.8,1.88,1.32,1.97,0.9,2.51,3.66,5.140000000000001,3.04,3.66,0.26,0.18,2.57,3.17,0.24,2.56,3.04,1.58,116.25
442,2018-11-30,0.0,0.06,0.04,0.0,0.6000000000000001,0.8,1.64,0.13,0.02,7.180000000000001,0.0,1.61,0.0,0.01,0.03,0.12,0.01,0.0,0.01,0.78,0.19,0.18,0.53,0.0,0.02,2.4,1.47,0.0,0.47,0.0,0.0,0.01,0.6000000000000001,0.0,0.0,1.35,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.14,1.63,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,22.07
443,2018-12-31,0.0,0.0,30.76,0.0,34.5,0.0,1.9,0.6900000000000001,0.05,0.3,0.04,3.77,0.47,0.5700000000000001,0.04,0.0,25.38,0.0,0.6900000000000001,0.63,0.28,0.01,9.610000000000001,0.0,11.36,1.08,0.02,1.55,27.51,0.03,3.24,0.73,3.08,0.02,0.2,5.6,0.66,0.05,0.0,0.0,0.2,0.03,2.23,0.2,16.49,16.39,0.02,0.31,0.25,3.24,9.66,0.02,0.0,16.39,0.05,230.3
444,2019-01-31,0.35,0.03,27.96,0.8300000000000001,15.86,0.0,2.47,4.9,0.55,0.16,7.609999999999999,8.59,3.23,2.54,0.02,0.01,26.29,0.8300000000000001,2.99,0.42,1.41,0.0,9.58,0.14,12.59,0.63,0.0,12.2,17.12,1.35,14.51,2.47,6.33,3.18,1.66,9.4,7.88,0.56,0.53,0.73,13.45,1.04,14.7,0.23,13.85,20.84,0.23,1.59,1.57,14.51,18.38,1.45,0.02,20.84,0.55,331.1599999999999
